Domaine,Specialite,Expertise,Complexite,Tps_Tot,Tps_Xplr,Tps_Xplo,Tps_RI,SW2a,SW2b,Docs,TG_Tot,FOFG,FOFD,SAE,Eleve
SVT,SES,novice,TI,5.489538,4.33652,4.952783,5.046889,1.0,0.0,2.0,0.0111485205913175,1,1,36,DADEHES
SVT,SES,novice,TI,,,4.628389,,,,,0.0235294117647059,1,1,44,dedjfes
SVT,S,expert,TI,5.753743,3.988514,5.215746,5.240749,0.0,0.0,2.0,0.0,3,5,48,emhufs
SVT,S,expert,TI,5.521006,3.913708,5.099594,5.127017,0.0,1.0,3.0,0.00795070562512423,1,2,49,enjahs
SVT,S,expert,TI,5.476978,3.919235,4.578983,4.664952,1.0,3.0,2.0,0.0,1,1,44,ervifs
SVT,S,expert,TI,5.649917,4.686654,5.48529,5.549369,3.0,2.0,6.0,0.0,1,6,50,fajahs
SVT,S,expert,TI,5.168203,3.349083,4.476962,4.508166,0.0,0.0,1.0,0.0333455600386808,4,4,47,fesahs
SVT,S,expert,TI,5.417306,3.689664,5.054353,5.072713,0.0,0.0,1.0,0.0176472664384287,4,3,45,gabahs
SVT,SES,novice,TI,5.772398,4.1823,5.412072,5.436934,3.0,0.0,3.0,0.00387193197789901,3,3,36,gagohes
SVT,SES,novice,TI,5.416472,4.1827,5.144577,5.189577,2.0,1.0,4.0,0.0,5,6,49,inmofes
SVT,SES,novice,TI,5.537693,4.021189,4.900373,4.954247,0.0,0.0,1.0,0.0,3,5,43,jagufes
SVT,SES,novice,TI,5.531094,4.720151,4.742733,5.032619,1.0,0.0,2.0,0.0180828556445634,3,6,42,jarufes
SVT,SES,novice,TI,5.358508,3.968436,4.623249,4.710109,2.0,-1.0,2.0,0.0,8,1,33,jugufes
SVT,S,expert,TI,5.943607,4.891275,5.49619,5.592531,0.0,2.0,3.0,0.00638027728685089,1,1,50,lagifs
SVT,S,expert,TI,5.063709,3.518514,4.55629,4.594381,0.0,0.0,1.0,0.0277785494041501,1,2,45,leyafs
SVT,S,expert,TI,5.752663,3.939569,5.416639,5.430881,0.0,0.0,1.0,0.00766286460867666,1,3,50,lobrfs
SVT,S,expert,TI,5.842476,4.489748,5.511469,5.550931,3.0,0.0,4.0,0.0,4,5,50,macofs
SVT,SES,novice,TI,5.492343,3.653213,4.871001,4.896537,0.0,0.0,1.0,0.0269171758499098,7,6,35,madefes
SVT,S,expert,TI,5.417517,3.914819,4.982212,5.017893,0.0,0.0,1.0,0.0208361548959755,9,5,46,magofs
SVT,SES,novice,TI,,,,,,,2.0,,7,3,44,masahes
SVT,S,expert,TI,5.573676,3.537315,4.947409,4.963981,0.0,0.0,1.0,0.0225746373948868,4,2,47,matohs
SVT,SES,novice,TI,5.865859,4.731605,5.554336,5.615188,3.0,3.0,6.0,0.0,6,8,40,mebohes
SVT,S,expert,TI,5.569725,4.409781,5.106102,5.185726,2.0,1.0,3.0,0.0,5,5,47,mekafs
SVT,SES,novice,TI,5.417306,3.414973,4.989886,5.001292,0.0,0.0,1.0,0.0204712481319986,1,1,48,nidehes
SVT,S,expert,TI,5.760346,4.73642,5.475809,5.54851,5.0,1.0,6.0,0.00334341931493338,2,9,48,pocohs
SVT,S,expert,TI,5.477555,4.534838,5.075923,5.185732,3.0,0.0,4.0,0.00839609413700746,4,5,48,quhehs
SVT,SES,novice,TI,5.912641,4.956884,5.612829,5.699484,1.0,1.0,2.0,0.00243876861694993,4,4,42,saalfes
SVT,SES,novice,TI,5.475235,4.287802,5.116272,5.176378,2.0,0.0,3.0,0.0,2,3,46,sosafes
SVT,SES,novice,TI,5.460149,4.570438,4.458562,4.819123,0.0,3.0,1.0,0.0,6,4,41,temahes
SVT,SES,novice,TI,5.624572,4.518501,5.303194,5.369212,0.0,0.0,1.0,0.0,5,3,44,thadhes
SVT,S,expert,TI,5.443078,4.667724,4.744293,5.008724,0.0,2.0,1.0,0.0,3,3,33,yalafs
ECO,SES,expert,TC,5.942046,4.840752,4.823226,5.133108,4.0,0.0,4.0,0.0150235870316397,2,3,39,albofes
ECO,S,novice,TC,5.303157,4.247654,4.436369,4.653213,1.0,0.0,2.0,0.0,1,2,51,algohs
ECO,SES,expert,TC,5.333653,3.778368,4.431316,4.518514,1.0,0.0,1.0,0.0370411527206727,1,1,49,alhehes
ECO,S,novice,TC,6.018696,4.157638,5.488238,5.508064,1.0,0.0,2.0,0.00649819025401426,5,4,47,aljahs
ECO,SES,expert,TC,5.301032,4.254862,4.766309,4.882917,2.0,0.0,3.0,0.0171273935532491,1,2,43,amtafes
ECO,S,novice,TC,5.443263,4.758942,4.845687,5.105507,2.0,2.0,2.0,0.0142663528069049,7,4,52,Anmihs
ECO,SES,expert,TC,5.492899,3.653213,4.910539,4.933912,0.0,0.0,1.0,0.0122874275041777,1,1,35,ayrehes
ECO,SES,expert,TC,5.822712,4.764938,5.39169,5.483773,5.0,0.0,4.0,0.00811596084860487,8,5,49,bakafes
ECO,SES,expert,TC,5.622009,4.503777,5.297544,5.362294,3.0,1.0,4.0,0.00504029717592149,5,3,47,camefes
ECO,SES,expert,TC,5.758685,4.278731,4.556303,4.740355,0.0,0.0,1.0,0.0277777777777778,3,3,38,chfofes
ECO,S,novice,TC,5.529303,3.778224,4.801397,4.840733,0.0,0.0,1.0,0.0315960757673897,4,4,52,cofrhs
ECO,SES,expert,TC,5.409172,3.875119,4.715744,4.774298,0.0,0.0,1.0,0.0192422405664916,2,3,36,DADEHES
ECO,SES,expert,TC,5.751279,4.40654,4.732386,4.900362,0.0,0.0,1.0,0.0370377229207948,1,1,44,dedjfes
ECO,S,novice,TC,5.798615,4.130655,5.595317,5.609965,1.0,0.0,2.0,0.00253912151473833,4,4,48,emhufs
ECO,S,novice,TC,5.747766,3.691347,5.022836,5.042623,1.0,0.0,2.0,0.00948775605081642,3,3,49,enjahs
ECO,S,novice,TC,6.076273,5.354352,5.86911,5.984941,5.0,4.0,7.0,0.00135173129744577,6,5,44,ervifs
ECO,S,novice,TC,5.682417,3.929368,5.092022,5.120903,2.0,0.0,3.0,0.00809054942921174,5,7,50,fajahs
ECO,S,novice,TC,5.633871,3.886547,4.786659,4.838144,0.0,0.0,1.0,0.0326866818114959,4,3,47,fesahs
ECO,S,novice,TC,5.458938,4.856082,4.060736,4.920614,1.0,2.0,1.0,0.0869489609599165,4,4,45,gabahs
ECO,SES,expert,TC,5.950197,4.972152,5.160045,5.377212,0.0,1.0,2.0,0.00691759074149655,1,1,36,gagohes
ECO,SES,expert,TC,5.527114,3.653213,5.012002,5.030608,0.0,0.0,1.0,0.0194548744187856,3,2,49,inmofes
ECO,SES,expert,TC,5.629607,3.562352,4.768753,4.794948,0.0,0.0,1.0,0.0340625558838807,3,6,43,jagufes
ECO,SES,expert,TC,5.568204,4.289054,5.271142,5.314194,0.0,0.0,1.0,0.00535621508417292,1,2,42,jarufes
ECO,SES,expert,TC,5.859979,3.478422,5.232714,5.240295,3.0,0.0,4.0,0.0117035034437559,8,5,33,jugufes
ECO,S,novice,TC,5.697089,4.412074,5.324643,5.374752,1.0,0.0,2.0,0.00473540902095418,1,5,50,lagifs
ECO,S,novice,TC,5.427674,3.967361,4.881955,4.931844,0.0,0.0,1.0,0.0131233595800525,6,5,45,leyafs
ECO,S,novice,TC,6.007355,4.620136,5.53625,5.585975,2.0,2.0,4.0,0.00581808026623535,2,3,50,lobrfs
ECO,S,novice,TC,5.735291,4.459754,5.556616,5.590043,3.0,0.0,4.0,0.0027757730527952,1,3,50,macofs
ECO,SES,expert,TC,5.549738,4.19382,5.059139,5.114654,0.0,0.0,1.0,0.0174538346074633,2,2,35,madefes
ECO,S,novice,TC,5.558608,3.949488,5.209416,5.232653,0.0,0.0,1.0,0.00617424967430833,2,1,46,magofs
ECO,SES,expert,TC,5.784403,3.957847,5.218383,5.241589,2.0,0.0,3.0,0.00604807006084358,5,6,44,masahes
ECO,S,novice,TC,5.931983,4.415007,5.341195,5.389841,3.0,0.0,3.0,0.00911664288742314,4,5,47,matohs
ECO,SES,expert,TC,5.941263,4.33696,5.340355,5.38144,0.0,0.0,2.0,0.00913429700166701,7,6,40,mebohes
ECO,S,novice,TC,5.828933,4.563089,5.513368,5.559524,0.0,1.0,1.0,0.00306642176178196,3,3,47,mekafs
ECO,SES,expert,TC,5.663512,3.982226,4.981379,5.022849,0.0,0.0,1.0,0.0104380864899847,1,1,48,nidehes
ECO,S,novice,TC,6.160894,4.733486,5.717676,5.76053,5.0,0.0,5.0,0.00383136624604651,7,9,48,pocohs
ECO,S,novice,TC,5.668523,4.471702,4.906362,5.042312,2.0,0.0,2.0,0.0248123565535637,4,4,48,quhehs
ECO,SES,expert,TC,5.656775,4.316012,4.913962,5.011697,0.0,0.0,1.0,0.0121909591846686,1,2,42,saalfes
ECO,SES,expert,TC,5.688942,4.412494,5.119404,5.197272,1.0,0.0,2.0,0.00759618671426944,3,3,46,sosafes
ECO,SES,expert,TC,5.58107,4.334031,5.083083,5.154308,3.0,1.0,4.0,0.00825879768423313,4,4,41,temahes
ECO,SES,expert,TC,5.725933,4.10568,5.626121,5.639029,1.0,0.0,2.0,0.00236526280435019,1,1,44,thadhes
ECO,S,novice,TC,5.674957,4.638988,4.774218,5.012875,3.0,1.0,3.0,0.0168183117778637,5,4,33,yalafs
ECO,SES,expert,TC,5.372389,4.780605,4.661008,5.02594,0.0,1.0,1.0,0.0436538251664302,2,2,39,albofes
ECO,S,novice,TC,5.208444,3.80929,4.571266,4.640561,1.0,0.0,2.0,0.0536739842198486,1,1,51,algohs
ECO,SES,expert,TC,5.17667,4.090505,3.477121,4.185174,1.0,1.0,1.0,0.0,1,1,49,alhehes
ECO,S,novice,TC,5.299941,4.296643,4.700851,4.845197,0.0,0.0,1.0,0.0,5,9,47,aljahs
ECO,SES,expert,TC,4.919601,3.176091,4.117238,4.164323,0.0,0.0,1.0,0.152683410947401,3,3,43,amtafes
ECO,S,novice,TC,5.125481,3.778151,4.607455,4.667453,0.0,0.0,1.0,0.0,2,3,52,Anmihs
ECO,SES,expert,TC,5.29688,3.568202,3.954194,4.10377,0.0,0.0,1.0,0.222246916324036,1,1,35,ayrehes
ECO,SES,expert,TC,4.92557,4.026165,4.257198,4.457897,0.0,0.0,1.0,0.0553097345132743,2,2,49,bakafes
ECO,SES,expert,TC,5.146438,3.653213,4.037785,4.187774,0.0,0.0,1.0,0.0916674305619214,2,1,47,camefes
ECO,SES,expert,TC,5.225307,3.954194,4.788875,4.848183,0.0,0.0,2.0,0.016260162601626,4,5,38,chfofes
ECO,S,novice,TC,4.883667,3.669967,4.495863,4.556303,2.0,0.0,2.0,0.0638508444274175,1,1,52,cofrhs
ECO,SES,expert,TC,5.250552,3.970997,4.563303,4.662182,0.0,0.0,1.0,0.0273336066694,3,4,36,DADEHES
ECO,SES,expert,TC,5.44576,4.158242,4.763173,4.859511,1.0,1.0,3.0,0.03450298450816,1,1,44,dedjfes
ECO,S,novice,TC,5.103592,3.359646,4.066773,4.144605,0.0,0.0,1.0,0.0857485851483451,2,2,48,emhufs
ECO,S,novice,TC,5.43345,4.406506,4.797288,4.945474,1.0,1.0,4.0,0.0159482002456023,1,2,49,enjahs
ECO,S,novice,TC,5.234011,3.47041,3.946992,4.072066,0.0,0.0,1.0,0.0,3,1,44,ervifs
ECO,S,novice,TC,5.313234,3.653116,4.880819,4.905796,0.0,0.0,1.0,0.0263154432178524,4,7,50,fajahs
ECO,S,novice,TC,5.277937,3.555457,4.289388,4.362935,0.0,0.0,1.0,0.0513584304863643,3,5,47,fesahs
ECO,S,novice,TC,5.019532,3.799341,4.130366,4.296687,0.0,0.0,1.0,0.148137175024072,1,1,45,gabahs
ECO,SES,expert,TC,5.243043,3.543944,4.130334,4.230423,0.0,0.0,1.0,0.0740740740740741,4,3,36,gagohes
ECO,SES,expert,TC,4.926348,3.491362,4.37293,4.426528,0.0,0.0,2.0,0.0847421719418669,1,1,49,inmofes
ECO,SES,expert,TC,5.356405,3.778006,4.537807,4.607423,0.0,0.0,1.0,0.0579726948607206,3,3,43,jagufes
ECO,SES,expert,TC,5.236033,3.778079,5.149835,5.167905,0.0,0.0,1.0,0.0141643059490085,1,1,42,jarufes
ECO,SES,expert,TC,5.449633,4.312748,4.667957,4.826729,1.0,0.0,2.0,0.021480431327061,7,1,33,jugufes
ECO,S,novice,TC,5.525329,4.554865,5.141331,5.241405,4.0,0.0,5.0,0.0144443962964568,1,1,50,lagifs
ECO,S,novice,TC,5.152903,3.778151,4.426528,4.514561,1.0,0.0,2.0,0.0749035616643571,3,2,45,leyafs
ECO,S,novice,TC,5.316809,3.982181,4.752832,4.820858,1.0,0.0,2.0,0.035334440479135,1,3,50,lobrfs
ECO,S,novice,TC,5.436648,4.434265,4.673482,4.87117,2.0,0.0,2.0,0.0212089077412513,1,2,50,macofs
ECO,SES,expert,TC,5.22819,3.476976,4.130398,4.21751,0.0,0.0,1.0,0.148126203525404,3,3,35,madefes
ECO,S,novice,TC,5.281608,3.700358,4.780188,4.8149,1.0,0.0,2.0,0.0165886997777114,2,1,46,magofs
ECO,SES,expert,TC,4.97358,3.040998,3.878407,3.937367,0.0,0.0,1.0,0.264620269912675,6,2,44,masahes
ECO,S,novice,TC,5.297187,4.283618,4.606446,4.775392,1.0,0.0,2.0,0.0494975993664307,5,5,47,matohs
ECO,SES,expert,TC,5.02592,2.634477,3.552668,3.602169,0.0,0.0,1.0,0.560224089635854,4,6,40,mebohes
ECO,S,novice,TC,,,,,,,,,1,1,47,mekafs
ECO,SES,expert,TC,5.274391,3.366236,4.638759,4.661349,1.0,0.0,2.0,0.0229742458703793,1,1,48,nidehes
ECO,S,novice,TC,5.377854,3.70757,4.585461,4.639486,0.0,0.0,1.0,0.051948051948052,2,4,48,pocohs
ECO,S,novice,TC,5.035834,4.023252,4.09691,4.362671,0.0,0.0,1.0,0.0,5,6,48,quhehs
ECO,SES,expert,TC,4.90848,3.653213,4.079145,4.217458,0.0,0.0,1.0,0.166680556713059,1,2,42,saalfes
ECO,SES,expert,TC,4.927365,3.175802,4.431364,4.45483,0.0,0.0,1.0,0.037037037037037,2,2,46,sosafes
ECO,SES,expert,TC,5.206556,3.611829,4.745801,4.776585,0.0,0.0,1.0,0.0179555779002747,3,3,41,temahes
ECO,SES,expert,TC,5.318481,4.569374,4.694605,4.937518,0.0,1.0,1.0,0.0202020202020202,1,1,44,thadhes
ECO,S,novice,TC,5.042363,3.91503,4.102091,4.319585,0.0,1.0,1.0,0.158102766798419,1,1,33,yalafs
ECO,SES,expert,TR,5.609357,4.877694,5.16424,5.345213,6.0,0.0,7.0,0.0137021964620929,2,5,39,albofes
ECO,S,novice,TR,5.268229,4.685921,4.662286,4.975294,1.0,0.0,2.0,0.043525571273123,4,5,51,algohs
ECO,SES,expert,TR,5.718751,4.62326,4.694596,4.961421,1.0,0.0,2.0,0.0202024283318855,2,2,49,alhehes
ECO,S,novice,TR,5.409429,3.743745,4.424179,4.506505,0.0,0.0,1.0,0.0376548555936288,4,10,47,aljahs
ECO,SES,expert,TR,5.522705,4.299246,4.83905,4.949146,3.0,0.0,3.0,0.0289720709236296,3,4,43,amtafes
ECO,S,novice,TR,6.54969,5.071871,4.856759,5.27853,3.0,2.0,4.0,0.0139072387177526,7,6,52,Anmihs
ECO,SES,expert,TR,5.279897,5.052809,4.352221,5.131721,1.0,2.0,2.0,0.0,1,1,35,ayrehes
ECO,SES,expert,TR,5.516272,4.044736,4.885926,4.944409,0.0,0.0,1.0,0.0260078023407022,2,3,49,bakafes
ECO,SES,expert,TR,5.021185,,,,,,,,7,5,47,camefes
ECO,SES,expert,TR,5.603684,4.783911,4.998255,5.205204,1.0,1.0,1.0,0.0100402614484081,7,6,38,chfofes
ECO,S,novice,TR,5.854548,4.659907,5.462244,5.525817,1.0,0.0,2.0,0.00344950102967606,4,8,52,cofrhs
ECO,SES,expert,TR,5.407899,4.366498,4.366498,4.667528,0.0,0.0,1.0,0.0,5,7,36,DADEHES
ECO,SES,expert,TR,,,,,,,,,3,5,44,dedjfes
ECO,S,novice,TR,5.570711,4.444263,5.00448,5.110088,0.0,0.0,6.0,0.00989736433187842,5,5,48,emhufs
ECO,S,novice,TR,5.80373,3.477266,4.021189,4.130366,1.0,0.0,2.0,0.0952380952380952,6,8,49,enjahs
ECO,S,novice,TR,5.471588,3.736556,5.127445,5.144752,0.0,0.0,1.0,0.0,7,5,44,ervifs
ECO,S,novice,TR,5.679519,4.357916,5.0141,5.100712,0.0,1.0,2.0,0.00968054211035818,3,3,50,fajahs
ECO,S,novice,TR,5.591926,3.585461,5.221615,5.231538,0.0,0.0,1.0,0.00600322973759883,4,6,47,fesahs
ECO,S,novice,TR,5.737906,5.029648,4.983166,5.308058,4.0,2.0,5.0,0.0207904530239714,6,5,45,gabahs
ECO,SES,expert,TR,,,,,1.0,,,,4,2,36,gagohes
ECO,SES,expert,TR,5.324081,4.024157,4.957885,5.005738,2.0,0.0,3.0,0.0110183124352674,4,6,49,inmofes
ECO,SES,expert,TR,5.574263,4.933487,5.182124,5.376391,1.0,1.0,2.0,0.00657470841168194,5,6,43,jagufes
ECO,SES,expert,TR,5.44747,3.653116,5.349279,5.357935,0.0,0.0,1.0,0.00447425291162008,1,4,42,jarufes
ECO,SES,expert,TR,5.69055,4.576376,5.221404,5.310054,0.0,0.0,1.0,0.00600615029790505,8,2,33,jugufes
ECO,S,novice,TR,5.607887,4.947076,5.333403,5.482881,0.0,1.0,2.0,0.00928169001011704,2,5,50,lagifs
ECO,S,novice,TR,5.487561,3.875003,5.026533,5.056138,0.0,0.0,1.0,0.00940733772342427,5,8,45,leyafs
ECO,S,novice,TR,5.079901,3.576802,4.176091,4.273557,0.0,0.0,1.0,0.0,1,6,50,lobrfs
ECO,S,novice,TR,5.269293,3.833275,4.569304,4.642524,0.0,0.0,2.0,0.0269585377689114,7,6,50,macofs
ECO,SES,expert,TR,5.81191,5.003017,5.394115,5.542209,1.0,3.0,3.0,0.00807076446280992,6,5,35,madefes
ECO,S,novice,TR,5.317842,3.890477,4.787751,4.839553,1.0,0.0,2.0,0.0163023100373323,9,1,46,magofs
ECO,SES,expert,TR,,,,,,,,,5,8,44,masahes
ECO,S,novice,TR,5.60617,3.648165,4.642069,4.684019,0.0,0.0,1.0,0.0455996352029184,5,5,47,matohs
ECO,SES,expert,TR,5.509436,4.509995,4.751972,4.948653,2.0,1.0,3.0,0.0354044963710391,5,7,40,mebohes
ECO,S,novice,TR,6.047606,4.82438,5.789471,5.834155,3.0,0.0,4.0,0.00162378784237567,2,3,47,mekafs
ECO,SES,expert,TR,5.502091,3.39794,4.975446,4.986785,0.0,0.0,1.0,0.0211633493116621,2,4,48,nidehes
ECO,S,novice,TR,5.655333,4.646404,4.717238,4.984293,1.0,0.0,2.0,0.0191761908414513,3,10,48,pocohs
ECO,S,novice,TR,5.276692,4.204174,4.772476,4.876351,0.0,1.0,2.0,0.0,5,4,48,quhehs
ECO,SES,expert,TR,5.755724,4.041156,4.86035,4.921666,0.0,0.0,1.0,0.0137927229593666,1,2,42,saalfes
ECO,SES,expert,TR,5.69055,4.499728,5.110916,5.206016,2.0,1.0,3.0,0.00774611338760777,2,3,46,sosafes
ECO,SES,expert,TR,5.345574,4.649812,4.517855,4.889856,2.0,1.0,2.0,0.0303490136570561,5,8,41,temahes
ECO,SES,expert,TR,,,,,,,,,3,2,44,thadhes
ECO,S,novice,TR,5.19762,4.623011,4.488847,4.862119,0.0,0.0,1.0,0.0324454105966711,1,1,33,yalafs
ECO,SES,expert,TR,5.551345,5.023569,5.239837,5.446058,8.0,3.0,9.0,0.0,4,4,39,albofes
ECO,S,novice,TR,5.682655,4.518882,5.404225,5.457385,2.0,0.0,4.0,0.0,5,4,51,algohs
ECO,SES,expert,TR,5.693815,4.965202,4.846962,5.211123,2.0,2.0,3.0,0.0,2,2,49,alhehes
ECO,S,novice,TR,5.541702,4.705059,5.226329,5.340644,3.0,1.0,4.0,0.0,5,9,47,aljahs
ECO,SES,expert,TR,5.440278,4.848669,4.835202,5.143018,5.0,2.0,6.0,0.0,2,2,43,amtafes
ECO,S,novice,TR,5.202213,3.778079,4.518514,4.591053,0.0,0.0,1.0,0.0,3,5,52,Anmihs
ECO,SES,expert,TR,5.705864,4.752325,5.083488,5.249766,4.0,1.0,4.0,0.0,1,1,35,ayrehes
ECO,SES,expert,TR,5.806674,4.588417,5.527302,5.57462,1.0,0.0,1.0,0.0,2,2,49,bakafes
ECO,SES,expert,TR,5.354297,4.426495,3.740363,4.507842,0.0,1.0,1.0,0.0,8,3,47,camefes
ECO,SES,expert,TR,5.621489,4.532767,5.18949,5.276004,3.0,0.0,3.0,0.0,4,6,38,chfofes
ECO,S,novice,TR,5.503796,4.392064,5.162095,5.230211,2.0,0.0,4.0,0.00688501339135105,4,6,52,cofrhs
ECO,SES,expert,TR,5.510198,4.676328,5.010016,5.175492,1.0,1.0,2.0,0.00977201880136417,2,9,36,DADEHES
ECO,SES,expert,TR,5.464041,4.079254,5.027761,5.074096,0.0,0.0,1.0,0.0,1,2,44,dedjfes
ECO,S,novice,TR,5.503655,4.865974,4.727558,5.103287,0.0,0.0,3.0,0.0,4,8,48,emhufs
ECO,S,novice,TR,5.429589,4.510102,5.04973,5.159865,1.0,0.0,3.0,0.0,4,4,49,enjahs
ECO,S,novice,TR,5.849664,4.02547,4.137132,4.38591,0.0,0.0,2.0,0.0,6,5,44,ervifs
ECO,S,novice,TR,5.370143,4.264865,4.687529,4.826735,0.0,2.0,2.0,0.0,5,6,50,fajahs
ECO,S,novice,TR,5.386142,4.44767,4.805711,4.963618,0.0,0.0,1.0,0.0156418638845005,5,5,47,fesahs
ECO,S,novice,TR,5.582176,4.931737,4.87801,5.206734,1.0,2.0,2.0,0.0,4,4,45,gabahs
ECO,SES,expert,TR,5.688509,4.849757,5.137727,5.318216,0.0,1.0,6.0,0.0,3,2,36,gagohes
ECO,SES,expert,TR,5.676694,5.095957,4.869461,5.29834,2.0,1.0,3.0,0.0,4,4,49,inmofes
ECO,SES,expert,TR,5.616265,4.208173,5.164941,5.210447,0.0,1.0,2.0,0.0,4,5,43,jagufes
ECO,SES,expert,TR,5.651471,3.476687,5.383269,5.388622,0.0,0.0,4.0,0.0,2,2,42,jarufes
ECO,SES,expert,TR,,,,,,,,,8,2,33,jugufes
ECO,S,novice,TR,5.596496,4.531198,5.121721,5.220963,1.0,1.0,1.0,0.00755578054990971,1,3,50,lagifs
ECO,S,novice,TR,5.376942,3.744215,4.70757,4.752425,0.0,0.0,1.0,0.0,7,7,45,leyafs
ECO,S,novice,TR,4.928401,3.553033,4.367375,4.429332,0.0,0.0,1.0,0.0,1,6,50,lobrfs
ECO,S,novice,TR,5.527239,4.358639,5.173064,5.235011,2.0,0.0,2.0,0.0,5,6,50,macofs
ECO,SES,expert,TR,5.859199,4.596575,5.421941,5.482449,1.0,1.0,2.0,0.00756987944966976,4,4,35,madefes
ECO,S,novice,TR,5.618809,4.475526,5.193784,5.269809,0.0,0.0,1.0,0.0,5,5,46,magofs
ECO,SES,expert,TR,5.271207,4.221988,4.221988,4.523018,0.0,1.0,2.0,0.0,5,8,44,masahes
ECO,S,novice,TR,5.690997,4.199399,5.176598,5.220113,1.0,0.0,2.0,0.0,5,4,47,matohs
ECO,SES,expert,TR,5.369542,4.739754,4.077513,4.825277,0.0,4.0,1.0,0.0836540070269366,1,4,40,mebohes
ECO,S,novice,TR,5.771175,4.64661,5.535171,5.587962,2.0,0.0,3.0,0.00583255322933891,5,5,47,mekafs
ECO,SES,expert,TR,5.81141,5.061441,5.382924,5.552304,3.0,1.0,4.0,0.0,1,3,48,nidehes
ECO,S,novice,TR,6.218797,4.970565,5.775063,5.838342,6.0,1.0,7.0,0.00167856207658272,7,8,48,pocohs
ECO,S,novice,TR,5.79948,4.898988,5.234008,5.399063,1.0,2.0,3.0,0.0,4,4,48,quhehs
ECO,SES,expert,TR,6.432324,5.0103,5.168612,5.39766,1.0,2.0,3.0,0.0,1,2,42,saalfes
ECO,SES,expert,TR,5.422756,3.954243,5.068186,5.100371,0.0,0.0,1.0,0.0,2,3,46,sosafes
ECO,SES,expert,TR,5.536028,5.025232,5.041381,5.334412,3.0,5.0,3.0,0.0,4,5,41,temahes
ECO,SES,expert,TR,5.847642,4.308799,5.425001,5.457025,1.0,0.0,2.0,0.00751673412935548,1,1,44,thadhes
ECO,S,novice,TR,5.269508,4.585348,4.666434,4.92881,4.0,0.0,5.0,0.0,3,4,33,yalafs
ECO,SES,expert,TI,5.702687,4.735351,5.438931,5.517348,4.0,1.0,5.0,0.00363972541911438,2,3,39,albofes
ECO,S,novice,TI,5.200588,3.450095,4.863365,4.879818,0.0,0.0,1.0,0.0136973166956593,3,4,51,algohs
ECO,SES,expert,TI,5.568788,4.64838,4.290035,4.806194,1.0,2.0,1.0,0.0512820512820513,2,2,49,alhehes
ECO,S,novice,TI,5.846173,4.864677,5.537425,5.621088,1.0,0.0,2.0,0.00580236562446509,6,7,47,aljahs
ECO,SES,expert,TI,5.524915,4.335338,5.066613,5.140574,2.0,0.0,3.0,0.0,2,3,43,amtafes
ECO,S,novice,TI,5.25237,3.653213,4.541579,4.594393,0.0,0.0,1.0,0.028735632183908,1,1,52,Anmihs
ECO,SES,expert,TI,5.75694,4.176062,4.855525,4.938019,2.0,0.0,3.0,0.0139468068785652,1,1,35,ayrehes
ECO,SES,expert,TI,5.723025,4.998203,5.357862,5.515276,5.0,1.0,6.0,0.0,2,4,49,bakafes
ECO,SES,expert,TI,5.463744,3.653213,5.13258,5.146748,0.0,0.0,1.0,0.0,6,1,47,camefes
ECO,SES,expert,TI,5.567028,3.477266,5.173186,5.181846,0.0,0.0,1.0,0.0134228187919463,7,5,38,chfofes
ECO,S,novice,TI,5.349085,3.785401,4.255248,4.382017,0.0,0.0,1.0,0.0,3,5,52,cofrhs
ECO,SES,expert,TI,5.48058,4.664134,4.934453,5.121024,3.0,1.0,4.0,0.0116291239780907,3,5,36,DADEHES
ECO,SES,expert,TI,5.946551,4.800064,5.39216,5.491081,2.0,1.0,3.0,0.00405358843916577,4,4,44,dedjfes
ECO,S,novice,TI,5.843623,4.451986,5.683153,5.707937,3.0,0.0,4.0,0.00207418100962835,2,5,48,emhufs
ECO,S,novice,TI,5.252848,3.601951,3.176091,3.740284,0.0,0.0,1.0,0.0,3,3,49,enjahs
ECO,S,novice,TI,6.027129,4.499577,5.287898,5.353406,0.0,3.0,3.0,0.00515349690532511,5,5,44,ervifs
ECO,S,novice,TI,5.64048,4.436703,5.014798,5.116608,1.0,2.0,4.0,0.00966501072816191,4,5,50,fajahs
ECO,S,novice,TI,5.567732,3.578754,5.356691,5.363873,0.0,0.0,1.0,0.00439854320249133,2,4,47,fesahs
ECO,S,novice,TI,5.018696,4.255248,4.556303,4.732386,0.0,0.0,1.0,0.0,3,3,45,gabahs
ECO,SES,expert,TI,5.533898,4.021189,4.839472,4.900908,3.0,1.0,2.0,0.0289439789287833,4,5,36,gagohes
ECO,SES,expert,TI,5.222976,4.217589,4.851851,4.942509,2.0,0.0,3.0,0.0140652910811989,5,6,49,inmofes
ECO,SES,expert,TI,5.783761,4.510867,5.255215,5.327155,3.0,1.0,3.0,0.0055562963950749,3,3,43,jagufes
ECO,SES,expert,TI,5.534185,4.121658,5.478375,5.497068,0.0,0.0,1.0,0.0,1,2,42,jarufes
ECO,SES,expert,TI,5.223231,4.619083,3.653019,4.663673,2.0,1.0,2.0,0.0,6,7,33,jugufes
ECO,S,novice,TI,5.91298,4.353378,5.277513,5.326377,0.0,0.0,1.0,0.005278214696661,3,2,50,lagifs
ECO,S,novice,TI,5.230451,4.465413,4.764916,4.941516,1.0,0.0,2.0,0.0,3,4,45,leyafs
