"","Expertise","Complexite","Tps_Tot","Tps_Xplr","Tps_Xplo","Tps_RI","SW2a","SW2b","Docs","TG_Tot","Etude"
"222","expert","TR",5.969227,4.746897,5.397705,5.4907935,6,0.5,7.5,0.001565283269313,"Etude 3"
"223","novice","TR",5.1626225,4.016766,4.827134,4.8897605,1,0,2,0,"Etude 3"
"224","novice","TR",5.2650145,4.148201,4.761652,4.8563105,0.5,1,1.5,0,"Etude 3"
"225","novice","TR",5.5468455,5.087576,5.015523,5.3803505,4,5.5,6,0.011211013699859,"Etude 3"
"226","novice","TR",5.5729405,3.866197,5.1095715,5.137215,0,0,1,0.007256156849086,"Etude 3"
"227","expert","TR",5.467199,4.4888515,4.8464995,5.004607,2,2,4,0.018027762754642,"Etude 3"
"228","novice","TI",5.301062,4.4705145,4.8312015,5.017196,1,1.5,3,0,"Etude 3"
"229","expert","TI",5.364428,3.912281,4.977473,5.016568,0.5,0,1.5,0.021298218918591,"Etude 3"
"230","novice","TI",5.6108665,4.7160655,4.8820355,5.1368035,2,1,3.5,0.039362466076135,"Etude 3"
"231","expert","TI",5.73976,4.0127465,5.440502,5.4583465,0,0,1,0.003972647324915,"Etude 3"
"232","novice","TI",5.255544,4.3727365,4.8278745,4.9613775,2.5,0.5,3,0.006395661183453,"Etude 3"
"233","expert","TI",5.320296,4.0178655,4.891418,4.9669405,0.5,1,2.5,0.012861986001401,"Etude 3"
"234","novice","TI",5.458395,4.6673305,5.0318075,5.357745,1.5,1.5,2,0.002085940759282,"Etude 3"
"235","novice","TI",5.696051,5.099147,5.4105525,5.5890955,4.5,1,6,0.007793250714253,"Etude 3"
"236","novice","TI",5.372622,4.409285,4.7296395,4.9347965,0.5,1.5,2,0,"Etude 3"
"237","novice","TI",5.390466,4.004385,4.949354,4.996365,0,0,1,0.008333611120371,"Etude 3"
"238","expert","TI",5.3822395,4.476269,5.026057,5.136015,3,1,3.5,0.027533161511434,"Etude 3"
"239","novice","TI",5.3574235,3.906676,4.803263,4.864305,0.5,0,1.5,0.005574260295659,"Etude 3"
"240","novice","TI",5.476107,4.255297,4.7142265,4.909053,1,0,2,0.027611310747261,"Etude 3"
"241","expert","TI",5.8519185,4.67102,5.4067035,5.517153,3.5,2.5,6,0,"Etude 3"
"242","expert","TI",5.526498,4.2494715,5.1489315,5.210012,1.5,0.5,3.5,0.007142736363706,"Etude 3"
"243","expert","TI",5.5600175,4.1602745,4.952563,5.0199425,2,1.5,4,0.00471907355148,"Etude 3"
"244","expert","TI",5.6387445,4.6554785,5.3167905,5.405674,2,2,4.5,0.00355368552726,"Etude 3"
"245","expert","TI",5.3119805,3.5843795,4.81934,4.844603,0,0,1,0.023563771426274,"Etude 3"
"246","expert","TI",5.501214,4.2606645,5.0517815,5.163831,2,1,3,0.017752364089409,"Etude 3"
"247","novice","TI",5.822132,4.614663,5.249774,5.402843,2.5,1.5,3,0.00193596598895,"Etude 3"
"248","novice","TI",5.3595625,4.3471245,5.0812745,5.162673,2,1,4,0.009594627008875,"Etude 3"
"249","novice","TI",5.578288,4.3038995,5.0362295,5.1133055,0,0.5,1.5,0.006728433687922,"Etude 3"
"250","novice","TI",5.509169,4.7262725,5.040496,5.233515,1.5,2,3,0.01133604785615,"Etude 3"
"251","novice","TI",5.5683765,4.4438905,5.002431,5.110211,3,1,3,0.004153237864239,"Etude 3"
"252","expert","TI",5.783868,4.77461,5.3913245,5.485368,0.5,2.5,3,0.0083607427251,"Etude 3"
"253","expert","TI",5.2861855,3.8869535,4.8536645,4.898703,0.5,0.5,2,0.017420547655349,"Etude 3"
"254","expert","TI",5.7341665,4.1927345,5.378805,5.4119515,1,1,3,0.006111767604841,"Etude 3"
"255","expert","TI",5.745183,4.583969,5.274663,5.3730995,3,1.5,4.5,0.004582615390256,"Etude 3"
"256","novice","TI",5.480752,4.0396585,4.875547,4.953734,0,0.5,1.5,0.020048460608615,"Etude 3"
"257","expert","TI",5.40308,4.249077,4.749552,4.935153,0.5,1.5,2,0.04083447797115,"Etude 3"
"258","novice","TI",5.786471,4.43022,5.643427,5.669227,0,2,2.5,0,"Etude 3"
"259","expert","TI",5.701895,4.104836,5.0478745,5.1187725,0.5,0.5,1.5,0.011287318697443,"Etude 3"
"260","novice","TI",5.9745695,4.9357595,5.6968315,5.7668115,4.5,4,7,0.001447680815334,"Etude 3"
"261","expert","TI",5.5689755,4.0629755,5.209222,5.2544685,1,0.5,2.5,0.00487144262902,"Etude 3"
"262","novice","TI",5.661685,3.8976195,5.1782635,5.2052915,0.5,0,1.5,0.012385080038693,"Etude 3"
"263","expert","TI",5.7192045,4.6499505,5.2714625,5.367043,3.5,0.5,4.5,0.010239808910328,"Etude 3"
"264","expert","TI",5.477555,4.534838,5.075923,5.185732,3,0,3.5,0.008396094137007,"Etude 3"
"265","novice","TI",5.3357725,4.305,4.996529,5.0771645,0.5,0.5,1.5,0.001219384308475,"Etude 3"
"266","novice","TI",5.3352905,4.3549085,4.9170545,5.0360245,2,0,2.5,0,"Etude 3"
"267","novice","TI",5.5238735,4.729612,4.5976985,4.9697875,1,4.5,2.5,0.00916506278068,"Etude 3"
"268","novice","TI",5.6020055,4.449374,5.1922635,5.264687,1.5,0,2.5,0.008292148993333,"Etude 3"
"269","expert","TI",5.427645,4.455505,4.9194135,5.080243,1.5,1.5,3.5,0,"Etude 3"
"270","expert","TC",5.6572175,4.8106785,4.742117,5.079524,2,0.5,2.5,0.029338706099035,"Etude 3"
"271","novice","TC",5.2558005,4.028472,4.5038175,4.646887,1,0,2,0.026836992109924,"Etude 3"
"272","expert","TC",5.2551615,3.9344365,3.9542185,4.351844,1,0.5,1,0.018520576360336,"Etude 3"
"273","novice","TC",5.6593185,4.2271405,5.0945445,5.1766305,0.5,0,1.5,0.003249095127007,"Etude 3"
"274","expert","TC",5.1103165,3.7154765,4.4417735,4.52362,1,0,2,0.084905402250325,"Etude 3"
"275","novice","TC",5.284372,4.2685465,4.726571,4.88648,1,1,1.5,0.007133176403452,"Etude 3"
"276","expert","TC",5.3948895,3.6107075,4.4323665,4.518841,0,0,1,0.117267171914107,"Etude 3"
"277","expert","TC",5.374141,4.3955515,4.824444,4.970835,2.5,0,2.5,0.03171284768094,"Etude 3"
"278","expert","TC",5.3842235,4.078495,4.6676645,4.775034,1.5,0.5,2.5,0.048353863868921,"Etude 3"
"279","expert","TC",5.491996,4.1164625,4.672589,4.794269,0,0,1.5,0.022018970189702,"Etude 3"
"280","novice","TC",5.206485,3.7240955,4.64863,4.698518,1,0,1.5,0.047723460097404,"Etude 3"
"281","expert","TC",5.329862,3.923058,4.6395235,4.71824,0,0,1,0.023287923617946,"Etude 3"
"282","expert","TC",5.5985195,4.282391,4.7477795,4.8799365,0.5,0.5,2,0.035770353714477,"Etude 3"
"283","novice","TC",5.4511035,3.7451505,4.831045,4.877285,0.5,0,1.5,0.044143853331542,"Etude 3"
"284","novice","TC",5.590608,4.0489265,4.910062,4.9940485,1,0.5,3,0.012717978148209,"Etude 3"
"285","novice","TC",5.655142,4.412381,4.908051,5.0285035,2.5,2,4,0.000675865648723,"Etude 3"
"286","novice","TC",5.4978255,3.791242,4.9864205,5.0133495,1,0,2,0.017202996323532,"Etude 3"
"287","novice","TC",5.455904,3.721002,4.5380235,4.6005395,0,0,1,0.04202255614893,"Etude 3"
"288","novice","TC",5.239235,4.3277115,4.095551,4.6086505,0.5,1,1,0.117543067991994,"Etude 3"
"289","expert","TC",5.59662,4.258048,4.6451895,4.8038175,0,0.5,1.5,0.040495832407785,"Etude 3"
"290","expert","TC",5.226731,3.5722875,4.692466,4.728568,0,0,1.5,0.052098523180326,"Etude 3"
"291","expert","TC",5.493006,3.670179,4.65328,4.7011855,0,0,1,0.046017625372301,"Etude 3"
"292","expert","TC",5.4021185,4.0335665,5.2104885,5.2410495,0,0,1,0.009760260516591,"Etude 3"
"293","expert","TC",5.654806,3.895585,4.9503355,5.033512,2,0,3,0.016591967385409,"Etude 3"
"294","novice","TC",5.611209,4.4834695,5.232987,5.3080785,2.5,0,3.5,0.009589902658705,"Etude 3"
"295","novice","TC",5.2902885,3.872756,4.6542415,4.7232025,0.5,0,1.5,0.044013460622205,"Etude 3"
"296","novice","TC",5.662082,4.3011585,5.144541,5.2034165,1.5,1,3,0.020576260372685,"Etude 3"
"297","novice","TC",5.5859695,4.4470095,5.115049,5.2306065,2.5,0,3,0.011992340397023,"Etude 3"
"298","expert","TC",5.388964,3.835398,4.5947685,4.666082,0,0,1,0.082790019066434,"Etude 3"
"299","novice","TC",5.420108,3.824923,4.994802,5.0237765,0.5,0,1.5,0.01138147472601,"Etude 3"
"300","expert","TC",5.3789915,3.4994225,4.548395,4.589478,1,0,2,0.135334169986759,"Etude 3"
"301","novice","TC",5.614585,4.3493125,4.9738205,5.0826165,2,0,2.5,0.029307121126927,"Etude 3"
"302","expert","TC",5.4835915,3.4857185,4.4465115,4.4918045,0,0,1.5,0.284679193318761,"Etude 3"
"303","novice","TC",5.828933,4.563089,5.513368,5.559524,0,1,1,0.003066421761782,"Etude 3"
"304","expert","TC",5.4689515,3.674231,4.810069,4.842099,0.5,0,1.5,0.016706166180182,"Etude 3"
"305","novice","TC",5.769374,4.220528,5.1515685,5.200008,2.5,0,3,0.027889709097049,"Etude 3"
"306","novice","TC",5.3521785,4.247477,4.501636,4.7024915,1,0,1.5,0.012406178276782,"Etude 3"
"307","expert","TC",5.2826275,3.9846125,4.4965535,4.6145775,0,0,1,0.089435757948864,"Etude 3"
"308","expert","TC",5.3081535,3.794148,4.775384,4.826051,0.5,0,1.5,0.022316611875653,"Etude 3"
"309","expert","TC",5.393813,3.97293,4.914442,4.9654465,1.5,0.5,2.5,0.013107187792254,"Etude 3"
"310","expert","TC",5.522207,4.337527,5.160363,5.2882735,0.5,0.5,1.5,0.011283641503185,"Etude 3"
"311","novice","TC",5.35866,4.277009,4.4381545,4.66623,1.5,1,2,0.087460539288141,"Etude 3"
"312","expert","TR",5.580351,4.9506315,5.2020385,5.3956355,7,1.5,8,0.006851098231046,"Etude 3"
"313","novice","TR",5.475442,4.6024015,5.0332555,5.2163395,1.5,0,3,0.021762785636562,"Etude 3"
"314","expert","TR",5.706283,4.794231,4.770779,5.086272,1.5,1,2.5,0.010101214165943,"Etude 3"
"315","novice","TR",5.4755655,4.224402,4.825254,4.9235745,1.5,0.5,2.5,0.018827427796814,"Etude 3"
"316","expert","TR",5.4814915,4.5739575,4.837126,5.046082,4,1,4.5,0.014486035461815,"Etude 3"
"317","novice","TR",5.8759515,4.424975,4.6876365,4.9347915,1.5,1,2.5,0.006953619358876,"Etude 3"
"318","expert","TR",5.4928805,4.902567,4.7178545,5.1907435,2.5,1.5,3,0,"Etude 3"
"319","expert","TR",5.661473,4.3165765,5.206614,5.2595145,0.5,0,1,0.013003901170351,"Etude 3"
"320","expert","TR",5.187741,4.426495,3.740363,4.507842,0,1,1,0,"Etude 3"
"321","expert","TR",5.6125865,4.658339,5.0938725,5.240604,2,0.5,2,0.005020130724204,"Etude 3"
"322","novice","TR",5.679172,4.5259855,5.3121695,5.378014,1.5,0,3,0.005167257210514,"Etude 3"
"323","expert","TR",5.4590485,4.521413,4.688257,4.92151,0.5,0.5,1.5,0.004886009400682,"Etude 3"
"324","expert","TR",5.464041,4.079254,5.027761,5.074096,0,0,1,0,"Etude 3"
"325","novice","TR",5.537183,4.6551185,4.866019,5.1066875,0,0,4.5,0.004948682165939,"Etude 3"
"326","novice","TR",5.6166595,3.993684,4.5354595,4.6451155,1,0,2.5,0.047619047619048,"Etude 3"
"327","novice","TR",5.660626,3.881013,4.6322885,4.765331,0,0,1.5,0,"Etude 3"
"328","novice","TR",5.524831,4.3113905,4.8508145,4.9637235,0,1.5,2,0.004840271055179,"Etude 3"
"329","novice","TR",5.489034,4.0165655,5.013663,5.097578,0,0,1,0.01082254681105,"Etude 3"
"330","novice","TR",5.660041,4.9806925,4.930588,5.257396,2.5,2,3.5,0.010395226511986,"Etude 3"
"331","expert","TR",5.688509,4.849757,5.137727,5.318216,0.5,1,6,0,"Etude 3"
"332","expert","TR",5.5003875,4.560057,4.913673,5.152039,2,0.5,3,0.005509156217634,"Etude 3"
"333","expert","TR",5.595264,4.57083,5.1735325,5.293419,0.5,1,2,0.003287354205841,"Etude 3"
"334","expert","TR",5.5494705,3.5649015,5.366274,5.3732785,0,0,2.5,0.00223712645581,"Etude 3"
"335","expert","TR",5.69055,4.576376,5.221404,5.310054,0,0,1,0.006006150297905,"Etude 3"
"336","novice","TR",5.6021915,4.739137,5.227562,5.351922,0.5,1,1.5,0.008418735280013,"Etude 3"
"337","novice","TR",5.4322515,3.809609,4.8670515,4.9042815,0,0,1,0.004703668861712,"Etude 3"
"338","novice","TR",5.004151,3.5649175,4.271733,4.3514445,0,0,1,0,"Etude 3"
"339","novice","TR",5.398266,4.095957,4.871184,4.9387675,1,0,2,0.013479268884456,"Etude 3"
"340","expert","TR",5.8355545,4.799796,5.408028,5.512329,1,2,2.5,0.00782032195624,"Etude 3"
"341","novice","TR",5.4683255,4.1830015,4.9907675,5.054681,0.5,0,1.5,0.008151155018666,"Etude 3"
"342","expert","TR",5.271207,4.221988,4.221988,4.523018,0,1,2,0,"Etude 3"
"343","novice","TR",5.6485835,3.923782,4.9093335,4.952066,0.5,0,1.5,0.022799817601459,"Etude 3"
"344","expert","TR",5.439489,4.6248745,4.4147425,4.886965,1,2.5,2,0.059529251698988,"Etude 3"
"345","novice","TR",5.9093905,4.735495,5.662321,5.7110585,2.5,0,3.5,0.003728170535857,"Etude 3"
"346","expert","TR",5.6567505,4.2296905,5.179185,5.2695445,1.5,0.5,2.5,0.010581674655831,"Etude 3"
"347","novice","TR",5.937065,4.8084845,5.2461505,5.4113175,3.5,0.5,4.5,0.010427376459017,"Etude 3"
"348","novice","TR",5.538086,4.551581,5.003242,5.137707,0.5,1.5,2.5,0,"Etude 3"
"349","expert","TR",6.094024,4.525728,5.014481,5.159663,0.5,1,2,0.006896361479683,"Etude 3"
"350","expert","TR",5.556653,4.2269855,5.089551,5.1531935,1,0.5,2,0.003873056693804,"Etude 3"
"351","expert","TR",5.440801,4.837522,4.779618,5.112134,2.5,3,2.5,0.015174506828528,"Etude 3"
"352","expert","TR",5.847642,4.308799,5.425001,5.457025,1,0,2,0.007516734129355,"Etude 3"
"353","novice","TR",5.233564,4.6041795,4.5776405,4.8954645,2,0,3,0.016222705298336,"Etude 3"
"354","expert","TI",5.4998865,4.532293,5.197929,5.283089,2.5,0.5,3.5,0.007341186060338,"Etude 3"
"355","novice","TI",5.4297365,4.1875255,5.0477575,5.143007,1,0,2,0.009778340125795,"Etude 3"
"356","expert","TI",5.6330965,4.3447875,4.763169,5.0346805,2.5,1,3,0.028542823014319,"Etude 3"
"357","novice","TI",5.8171345,4.367862,5.5442005,5.590523,1.5,0,2,0.002901182812233,"Etude 3"
"358","expert","TI",5.4412345,4.2825995,5.1391645,5.197682,1,0,2,0,"Etude 3"
"359","novice","TI",5.3885775,4.3258625,4.8299895,4.9790015,2.5,1.5,4.5,0.014367816091954,"Etude 3"
"360","expert","TI",5.6734995,3.826447,4.931002,4.9785695,1.5,0,2.5,0.011899366218708,"Etude 3"
"361","expert","TI",5.6314815,4.8099285,5.351367,5.46769,4,0.5,5,0.002259948292383,"Etude 3"
"362","expert","TI",5.365928,3.5904215,4.8190685,4.8478755,0,0,1,0.015610365282548,"Etude 3"
"363","expert","TI",5.4705215,3.4877885,4.9810235,4.9962005,0,0,1,0.006711409395973,"Etude 3"
"364","novice","TI",5.4493505,3.7817035,4.722881,4.7945065,0.5,0,1.5,0.003224454261116,"Etude 3"
"365","expert","TI",5.5007295,4.648796,5.0351125,5.187786,3.5,1.5,4.5,0.005814561989045,"Etude 3"
"366","expert","TI",5.9385745,4.7142265,5.412004,5.4931745,1.5,1,2.5,0.00572637357741,"Etude 3"
"367","novice","TI",5.6172305,4.445517,5.1216015,5.2563585,2,0.5,3,0.001037090504814,"Etude 3"
"368","novice","TI",5.4405675,4.081377,4.0679955,4.4229905,1,0.5,2,0.005483658697083,"Etude 3"
"369","novice","TI",5.606476,4.136206,4.8135255,4.8984285,0.5,1.5,2.5,0.002576748452663,"Etude 3"
"370","novice","TI",5.6085265,4.7304015,4.9363635,5.183276,0.5,2.5,3.5,0.004832505364081,"Etude 3"
"371","novice","TI",5.471789,3.6597555,5.002159,5.0311175,0,0,1,0.013454195630509,"Etude 3"
"372","novice","TI",5.1760735,4.3550465,4.6627405,4.836633,0,0,1,0.008507307777381,"Etude 3"
"373","expert","TI",5.4021625,4.050149,5.125772,5.1663505,1.5,0.5,1.5,0.016407955453341,"Etude 3"
"374","expert","TI",5.2950725,4.04647,4.8051205,4.8771625,1,0,2,0.015753930709182,"Etude 3"
"375","expert","TI",5.6020235,4.4165535,5.150263,5.223861,1.5,0.5,2,0.007282774448697,"Etude 3"
"376","expert","TI",5.447485,4.26658,5.2121655,5.2771615,0.5,0.5,1.5,0,"Etude 3"
"377","expert","TI",5.4186945,4.3921785,4.467478,4.9888005,2,0.5,2.5,0.002612357495899,"Etude 3"
"378","novice","TI",5.7497835,4.1935015,5.255281,5.2930165,0.5,0,1.5,0.005562724915764,"Etude 3"
"379","novice","TI",5.300297,4.435985,4.896131,5.031045,1.5,0,2.5,0.004694879764129,"Etude 3"
"380","novice","TI",5.405741,3.9117565,5.005169,5.0403535,0.5,0,1.5,0.004901912726346,"Etude 3"
"381","novice","TI",5.5952065,4.550579,5.247911,5.3291245,0,1.5,1.5,0.001477440954072,"Etude 3"
"382","expert","TI",5.6215465,4.0728835,4.9227785,4.981114,1,0.5,2,0.042854696463738,"Etude 3"
"383","novice","TI",5.3554525,3.835366,5.0390525,5.0678675,0,0,1,0.002920475453404,"Etude 3"
"384","expert","TI",5.247821,3.6208645,3.901219,4.1044845,0,0,1,0,"Etude 3"
"385","novice","TI",5.795403,4.217711,5.3314665,5.363777,1,0.5,2,0.003369839932603,"Etude 3"
"386","expert","TI",5.7078265,4.3525515,5.248544,5.324661,1.5,0.5,4.5,0.016282770372674,"Etude 3"
"387","novice","TI",5.1574515,4.426985,4.464164,4.7528855,2.5,1.5,3.5,0.004423447812163,"Etude 3"
"388","expert","TI",5.7024855,3.6847285,5.2881595,5.300734,0,0,1,0.002514078841512,"Etude 3"
"389","novice","TI",5.6140935,3.984357,5.022151,5.0728305,0.5,0,1.5,0.009590098771117,"Etude 3"
"390","novice","TI",5.203952,4.0968725,4.448203,4.619612,1.5,0.5,2.5,0,"Etude 3"
"391","expert","TI",5.3503515,3.6275275,4.6683985,4.739373,1,0,2,0.03347678884007,"Etude 3"
"392","expert","TI",5.3911675,4.602644,4.8339325,5.048758,2.5,0,3.5,0.015748074117563,"Etude 3"
"393","expert","TI",5.63019,4.319292,4.9052935,5.121156,0.5,2,2.5,0.003912363067293,"Etude 3"
"394","expert","TI",5.469363,4.0355965,4.806401,4.880795,1,0,2,0.022223209920441,"Etude 3"
"395","novice","TI",5.463328,4.1868445,4.8890205,4.9677375,2,0.5,3.5,0,"Etude 3"
